"Site","Name","Last Logon","OperatingSystem","DistinguishedName"
"SMHS","SMHS-CW13-11","11/3/2016 6:58:10 AM","Windows 7 Enterprise","CN=SMHS-CW13-11,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-12","11/14/2016 12:32:18 PM","Windows 7 Enterprise","CN=SMHS-CW13-12,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-13","11/3/2016 6:59:26 AM","Windows 7 Enterprise","CN=SMHS-CW13-13,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-14","10/31/2016 7:49:45 AM","Windows 7 Enterprise","CN=SMHS-CW13-14,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-15","11/3/2016 7:02:53 AM","Windows 7 Enterprise","CN=SMHS-CW13-15,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-16","11/4/2016 8:30:56 AM","Windows 7 Enterprise","CN=SMHS-CW13-16,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-17","11/3/2016 6:59:53 AM","Windows 7 Enterprise","CN=SMHS-CW13-17,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-18","11/3/2016 7:31:28 AM","Windows 7 Enterprise","CN=SMHS-CW13-18,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-19","11/3/2016 6:59:51 AM","Windows 7 Enterprise","CN=SMHS-CW13-19,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-20","11/4/2016 10:00:14 AM","Windows 7 Enterprise","CN=SMHS-CW13-20,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-21","12/5/2016 9:17:18 AM","Windows 7 Enterprise","CN=SMHS-CW13-21,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-22","11/4/2016 10:02:36 AM","Windows 7 Enterprise","CN=SMHS-CW13-22,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-23","11/4/2016 10:07:06 AM","Windows 7 Enterprise","CN=SMHS-CW13-23,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-24","11/1/2016 10:41:05 AM","Windows 7 Enterprise","CN=SMHS-CW13-24,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-25","11/4/2016 10:03:05 AM","Windows 7 Enterprise","CN=SMHS-CW13-25,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-26","10/24/2016 7:03:40 AM","Windows 7 Enterprise","CN=SMHS-CW13-26,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-27","11/3/2016 7:29:00 AM","Windows 7 Enterprise","CN=SMHS-CW13-27,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-28","11/3/2016 7:32:58 AM","Windows 7 Enterprise","CN=SMHS-CW13-28,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-29","11/4/2016 9:29:31 AM","Windows 7 Enterprise","CN=SMHS-CW13-29,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-30","11/4/2016 10:02:51 AM","Windows 7 Enterprise","CN=SMHS-CW13-30,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-31","11/4/2016 10:02:54 AM","Windows 7 Enterprise","CN=SMHS-CW13-31,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-32","10/24/2016 6:53:39 AM","Windows 7 Enterprise","CN=SMHS-CW13-32,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-33","11/4/2016 8:31:43 AM","Windows 7 Enterprise","CN=SMHS-CW13-33,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-34","10/24/2016 7:02:57 AM","Windows 7 Enterprise","CN=SMHS-CW13-34,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-35","11/3/2016 6:58:53 AM","Windows 7 Enterprise","CN=SMHS-CW13-35,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-36","11/3/2016 7:32:59 AM","Windows 7 Enterprise","CN=SMHS-CW13-36,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-37","11/14/2016 12:49:38 PM","Windows 7 Enterprise","CN=SMHS-CW13-37,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-38","10/25/2016 1:26:40 PM","Windows 7 Enterprise","CN=SMHS-CW13-38,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-39","11/4/2016 10:00:56 AM","Windows 7 Enterprise","CN=SMHS-CW13-39,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-40","11/4/2016 10:04:11 AM","Windows 7 Enterprise","CN=SMHS-CW13-40,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-41","11/3/2016 7:17:02 AM","Windows 7 Enterprise","CN=SMHS-CW13-41,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-42","10/28/2016 8:08:53 AM","Windows 7 Enterprise","CN=SMHS-CW13-42,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW8-03","2/16/2017 8:08:09 AM","Windows 7 Enterprise","CN=SMHS-CW8-03,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW8-16","3/3/2017 1:19:51 PM","Windows 7 Enterprise","CN=SMHS-CW8-16,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW8-19","1/9/2017 10:36:31 AM","Windows 7 Enterprise","CN=SMHS-CW8-19,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW8-20","1/10/2017 10:48:34 AM","Windows 7 Enterprise","CN=SMHS-CW8-20,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW8-21","1/23/2017 1:07:11 PM","Windows 7 Enterprise","CN=SMHS-CW8-21,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW9-02","1/27/2017 2:09:48 PM","Windows 7 Enterprise","CN=SMHS-CW9-02,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW9-13","1/24/2017 1:27:31 PM","Windows 7 Enterprise","CN=SMHS-CW9-13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-804610","9/7/2016 8:32:52 AM","Windows 7 Enterprise","CN=SMHS-LT-804610,OU=Teachers,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-806543","11/30/2016 8:08:53 AM","Windows 7 Enterprise","CN=SMHS-LT-806543,OU=SPED,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-813394","3/1/2017 6:18:57 PM","Windows 7 Enterprise","CN=SMHS-LT-813394,OU=Admin Staff,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-813716","9/2/2016 2:28:15 PM","Windows 7 Enterprise","CN=SMHS-LT-813716,OU=Teachers,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-813793","2/3/2017 7:30:01 AM","Windows 7 Enterprise","CN=SMHS-LT-813793,OU=Teachers,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-LT-ADM-04","10/11/2016 10:38:09 AM","Windows 7 Enterprise","CN=SMHS-LT-ADM-04,OU=Admin Staff,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-TEST","1/12/2017 3:39:38 PM","Windows 7 Enterprise","CN=SMHS-TEST,OU=Test OU,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-VM-WIN764","10/18/2016 2:37:38 PM","Windows 7 Enterprise","CN=SMHS-VM-WIN764,OU=Test OU,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","EEC-LT-809003","3/3/2017 8:17:48 AM","Windows 7 Enterprise","CN=EEC-LT-809003,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","EEC-LT-809006","9/13/2016 4:46:59 PM","Windows 7 Enterprise","CN=EEC-LT-809006,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","EEC-LT-813720","12/13/2016 10:23:17 AM","Windows 7 Enterprise","CN=EEC-LT-813720,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","EEC-LT-827960","3/1/2017 5:09:35 PM","Windows 10 Enterprise","CN=EEC-LT-827960,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","MO-TRAN--TC1","11/15/2016 10:42:27 AM","Windows 7 Enterprise","CN=MO-TRAN--TC1,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-00-804119","9/25/2016 4:20:26 PM","Windows 7 Enterprise","CN=SMMS-00-804119,OU=VPN,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-00-804314","11/30/2016 7:47:42 AM","Windows 7 Enterprise","CN=SMMS-00-804314,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-00-818510","8/29/2016 10:58:18 AM","Windows 7 Enterprise","CN=SMMS-00-818510,OU=Admin Staff,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-00-822964","11/1/2016 2:10:45 PM","Windows 7 Enterprise","CN=SMMS-00-822964,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-00-822981","9/27/2016 10:13:11 AM","Windows 7 Enterprise","CN=SMMS-00-822981,OU=Admin Staff,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-16-822964","10/16/2016 10:20:16 AM","Windows 7 Enterprise","CN=SMMS-16-822964,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-20-816710","10/4/2016 2:44:31 PM","Windows 7 Enterprise","CN=SMMS-20-816710,OU=SMMS Rm20 PCs,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-23-809885","12/28/2016 1:48:09 PM","Windows 7 Enterprise","CN=SMMS-23-809885,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-24-804318","9/16/2016 2:35:42 PM","Windows 7 Enterprise","CN=SMMS-24-804318,OU=Teachers,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-31-814595","12/21/2016 10:41:32 AM","Windows 7 Enterprise","CN=SMMS-31-814595,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-35-814596","8/29/2016 11:03:39 AM","Windows 7 Enterprise","CN=SMMS-35-814596,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-36-814599","12/16/2016 9:20:17 AM","Windows 7 Enterprise","CN=SMMS-36-814599,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-36-822335","1/20/2017 7:29:34 AM","Windows 7 Enterprise","CN=SMMS-36-822335,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-36-822345","12/21/2016 10:38:40 AM","Windows 7 Enterprise","CN=SMMS-36-822345,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-63-818508","2/21/2017 7:40:11 AM","Windows 7 Enterprise","CN=SMMS-63-818508,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-63-822982","3/8/2017 11:42:00 AM","Windows 7 Enterprise","CN=SMMS-63-822982,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-ADM-818512","1/31/2017 11:03:15 AM","Windows 7 Enterprise","CN=SMMS-ADM-818512,OU=VPN,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-1","1/25/2017 7:58:33 AM","Windows 7 Enterprise","CN=SMMS-L-1,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-17","1/9/2017 8:16:40 AM","Windows 7 Enterprise","CN=SMMS-L-17,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-32","2/27/2017 8:02:06 AM","Windows 7 Enterprise","CN=SMMS-L-32,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-37","1/30/2017 8:12:23 AM","Windows 7 Enterprise","CN=SMMS-L-37,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-38","1/30/2017 8:15:01 AM","Windows 7 Enterprise","CN=SMMS-L-38,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-39","1/30/2017 8:12:30 AM","Windows 7 Enterprise","CN=SMMS-L-39,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-4","2/27/2017 8:03:40 AM","Windows 7 Enterprise","CN=SMMS-L-4,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-40","1/30/2017 7:55:16 AM","Windows 7 Enterprise","CN=SMMS-L-40,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-L-7","2/27/2017 8:00:20 AM","Windows 7 Enterprise","CN=SMMS-L-7,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-803630","10/27/2016 3:27:23 PM","Windows 7 Enterprise","CN=SMMS-LT-803630,OU=SMMS Rm12 PCs,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-803643","9/11/2016 1:53:02 PM","Windows 7 Enterprise","CN=SMMS-LT-803643,OU=SMMS Rm12 PCs,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-803648","10/30/2016 10:01:51 AM","Windows 7 Enterprise","CN=SMMS-LT-803648,OU=SMMS Rm12 PCs,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-804112","12/21/2016 10:24:03 AM","Windows 7 Enterprise","CN=SMMS-LT-804112,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-804113","8/29/2016 7:30:29 AM","Windows 7 Enterprise","CN=SMMS-LT-804113,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-804120","3/7/2017 7:49:17 AM","Windows 7 Enterprise","CN=SMMS-LT-804120,OU=VPN,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-814048","9/1/2016 10:53:06 AM","Windows 7 Enterprise","CN=SMMS-LT-814048,OU=VPN,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-814255","11/28/2016 11:03:08 AM","Windows 7 Enterprise","CN=SMMS-LT-814255,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-814257","11/18/2016 11:28:59 AM","Windows 7 Enterprise","CN=SMMS-LT-814257,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-814258","9/13/2016 8:54:20 AM","Windows 7 Enterprise","CN=SMMS-LT-814258,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-814260","11/17/2016 12:16:45 PM","Windows 7 Enterprise","CN=SMMS-LT-814260,OU=VPN,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-816732","11/3/2016 8:26:31 AM","Windows 7 Enterprise","CN=SMMS-LT-816732,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-821981","2/15/2017 4:11:40 PM","Windows 10 Enterprise","CN=SMMS-LT-821981,OU=Support Staff,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823171","1/9/2017 7:47:24 AM","Windows 10 Enterprise","CN=SMMS-LT-823171,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823172","1/9/2017 12:35:41 PM","Windows 10 Enterprise","CN=SMMS-LT-823172,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823179","1/13/2017 9:55:28 AM","Windows 10 Enterprise","CN=SMMS-LT-823179,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823192","1/6/2017 7:21:28 AM","Windows 10 Enterprise","CN=SMMS-LT-823192,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823201","2/1/2017 1:11:53 PM","Windows 10 Enterprise","CN=SMMS-LT-823201,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823221","11/29/2016 8:54:14 AM","Windows 10 Enterprise","CN=SMMS-LT-823221,OU=Teachers,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-LT-823229","9/1/2016 12:47:00 PM","Windows 10 Enterprise","CN=SMMS-LT-823229,OU=VPN,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-16","10/31/2016 8:11:20 AM","Windows 7 Enterprise","CN=SMMS-M-16,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-23","2/3/2017 7:57:58 AM","Windows 7 Enterprise","CN=SMMS-M-23,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-24","2/13/2017 1:20:49 PM","Windows 7 Enterprise","CN=SMMS-M-24,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-3","1/13/2017 8:28:15 AM","Windows 7 Enterprise","CN=SMMS-M-3,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-4","2/3/2017 8:20:39 AM","Windows 7 Enterprise","CN=SMMS-M-4,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-M-5","1/24/2017 8:38:27 AM","Windows 7 Enterprise","CN=SMMS-M-5,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-MP-822966","9/18/2016 1:21:12 PM","Windows 7 Enterprise","CN=SMMS-MP-822966,OU=Teachers,OU=PCs,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-N-1","1/9/2017 9:19:54 AM","Windows 7 Enterprise","CN=SMMS-N-1,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-N-21","2/2/2017 9:20:44 AM","Windows 7 Enterprise","CN=SMMS-N-21,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-N-29","1/9/2017 9:22:11 AM","Windows 7 Enterprise","CN=SMMS-N-29,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-N-6","2/2/2017 9:18:59 AM","Windows 7 Enterprise","CN=SMMS-N-6,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"SMMS","SMMS-N-7","1/9/2017 9:20:11 AM","Windows 7 Enterprise","CN=SMMS-N-7,OU=Students,OU=Laptops,OU=Systems,OU=SMMS,OU=SMUSD,DC=smusd,DC=local"
"TECH","ALFREDO-PC-OLD","1/24/2017 6:01:17 AM","Windows 10 Enterprise","CN=ALFREDO-PC-OLD,OU=Alfredo,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","ALFREDO-WIN10VM","2/6/2017 10:46:42 AM","Windows 10 Enterprise","CN=ALFREDO-WIN10VM,OU=Alfredo,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","MHHS-VM-WIN10","2/6/2017 10:22:15 AM","Windows 10 Enterprise","CN=MHHS-VM-WIN10,OU=MHHS,OU=Ryan,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","POLTL","2/13/2017 12:19:09 PM","Windows 7 Enterprise","CN=POLTL,OU=Joe,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","POLTL-LT","12/9/2016 10:05:12 AM","Windows 10 Enterprise","CN=POLTL-LT,OU=Joe,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","RL-LT-805575","8/29/2016 6:04:17 PM","Windows 10 Enterprise","CN=RL-LT-805575,OU=Richard,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","SME-00-NOTAG","9/9/2016 2:34:29 PM","Windows 7 Enterprise","CN=SME-00-NOTAG,OU=Juan,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","SMMS-00-NOTAG","9/18/2016 2:07:57 PM","Windows 7 Enterprise","CN=SMMS-00-NOTAG,OU=Juan,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","SMUSDIMAGE","1/11/2017 12:19:51 PM","Windows 10 Enterprise","CN=SMUSDIMAGE,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","SMUSD-LT-823237","12/19/2016 9:44:49 AM","Windows 10 Enterprise","CN=SMUSD-LT-823237,OU=Sameh,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TECH","TOHS-VM-01","2/7/2017 10:49:23 AM","Windows 10 Enterprise","CN=TOHS-VM-01,OU=Virtual Testing,OU=Ryan,OU=Systems,OU=TECH,OU=SMUSD,DC=smusd,DC=local"
"TOE","SMMS-LT-803631","3/7/2017 4:09:30 PM","Windows 7 Enterprise","CN=SMMS-LT-803631,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
